Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Address ID,Product ID,Sales,Quantity,Discount,Profit
6843,CA-2024-123946,2024-09-12,2024-09-17,Standard Class,AJ-10795,US-37198,OFF-FA-10002975,11.34,3,0,5.2164
6842,CA-2024-123946,2024-09-12,2024-09-17,Standard Class,AJ-10795,US-37198,TEC-AC-10004877,20.7,3,0,1.656
6727,CA-2024-128811,2024-09-12,2024-09-16,Standard Class,SF-20200,UW-24866,OFF-BI-10000301,20.704,4,0.2,7.764
6726,CA-2024-128811,2024-09-12,2024-09-16,Standard Class,SF-20200,UW-24866,OFF-LA-10003720,11.07,3,0,5.2029
6725,CA-2024-128811,2024-09-12,2024-09-16,Standard Class,SF-20200,UW-24866,OFF-FA-10000585,10.47,3,0,4.8162
313,CA-2024-142902,2024-09-12,2024-09-14,Second Class,BP-11185,UW-56362,OFF-LA-10000634,6.264,3,0.2,2.0358
312,CA-2024-142902,2024-09-12,2024-09-14,Second Class,BP-11185,UW-56362,FUR-FU-10001756,15.232,1,0.2,1.7136
311,CA-2024-142902,2024-09-12,2024-09-14,Second Class,BP-11185,UW-56362,FUR-CH-10004086,466.768,2,0.2,52.5114
310,CA-2024-142902,2024-09-12,2024-09-14,Second Class,BP-11185,UW-56362,FUR-FU-10001918,15.136,4,0.2,3.5948
8771,CA-2024-151148,2024-09-12,2024-09-13,Same Day,PO-19180,UW-55925,FUR-CH-10002304,83.136,4,0.2,5.196
8770,CA-2024-151148,2024-09-12,2024-09-13,Same Day,PO-19180,UW-55925,TEC-PH-10001870,146.952,3,0.2,9.1845
7253,CA-2024-152457,2024-09-12,2024-09-18,Standard Class,SC-20695,UC-00329,OFF-PA-10003790,68.52,3,0,31.5192
7389,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,TEC-PH-10004897,29.97,3,0,0.2997
7388,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,FUR-FU-10003664,1336.44,14,0,387.5676
7387,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,OFF-ST-10004340,373.08,6,0,100.7316
7386,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,OFF-PA-10001838,17.64,3,0,8.6436
7385,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,OFF-AP-10001394,378,2,0,136.08
7384,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,OFF-PA-10002250,17.61,3,0,8.4528
7383,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,OFF-SU-10004782,16.9,2,0,5.07
7382,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,TEC-PH-10001644,149.95,5,0,41.986
7381,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,OFF-LA-10004559,14.4,5,0,7.056
7380,CA-2024-105732,2024-09-13,2024-09-18,Standard Class,AG-10270,UC-59921,OFF-ST-10000419,40.74,3,0,0.4074
9782,CA-2024-153178,2024-09-14,2024-09-18,Standard Class,CL-12565,UE-75349,OFF-BI-10004390,673.568,2,0.2,252.588
9781,CA-2024-153178,2024-09-14,2024-09-18,Standard Class,CL-12565,UE-75349,TEC-PH-10001944,437.85,3,0,131.355
2554,CA-2024-155439,2024-09-14,2024-09-18,Standard Class,PN-18775,US-43393,OFF-PA-10000029,25.92,4,0,12.4416
8784,CA-2024-116911,2024-09-15,2024-09-20,Standard Class,JD-16150,UW-37237,FUR-TA-10003473,1128.39,3,0,259.5297
8783,CA-2024-116911,2024-09-15,2024-09-20,Standard Class,JD-16150,UW-37237,OFF-BI-10001249,20.416,4,0.2,6.6352
817,CA-2024-149370,2024-09-15,2024-09-19,Standard Class,DB-13210,UE-71826,OFF-PA-10003651,5.344,1,0.2,1.8704
925,CA-2024-149797,2024-09-15,2024-09-20,Standard Class,AH-10075,UE-59964,OFF-BI-10003650,841.568,2,0.2,294.5488
9427,CA-2024-160479,2024-09-15,2024-09-20,Standard Class,AH-10585,UW-34642,OFF-AR-10002445,35.4,5,0,13.452
4518,US-2024-128678,2024-09-15,2024-09-20,Standard Class,RB-19570,UW-34642,OFF-BI-10002103,48.664,7,0.2,15.8158
4517,US-2024-128678,2024-09-15,2024-09-20,Standard Class,RB-19570,UW-34642,OFF-PA-10000807,21.4,5,0,10.058
7272,CA-2024-123337,2024-09-16,2024-09-22,Standard Class,KD-16495,UW-21448,OFF-AP-10002287,17.48,4,0,4.5448
7271,CA-2024-123337,2024-09-16,2024-09-22,Standard Class,KD-16495,UW-21448,FUR-BO-10001918,273.666,2,0.15,-12.8784
8892,CA-2024-162159,2024-09-16,2024-09-18,First Class,CR-12625,US-77032,FUR-CH-10001146,121.78,2,0,30.445
6999,US-2024-134369,2024-09-16,2024-09-22,Standard Class,BC-11125,UW-16446,OFF-PA-10002195,12.96,2,0,6.3504
3720,CA-2024-105900,2024-09-17,2024-09-23,Standard Class,BS-11590,UC-69918,OFF-AR-10002656,33.4,5,0,12.358
92,CA-2024-109806,2024-09-17,2024-09-22,Standard Class,JS-15685,UW-64195,OFF-PA-10000304,6.48,1,0,3.1104
91,CA-2024-109806,2024-09-17,2024-09-22,Standard Class,JS-15685,UW-64195,TEC-PH-10004093,73.584,2,0.2,8.2782
90,CA-2024-109806,2024-09-17,2024-09-22,Standard Class,JS-15685,UW-64195,OFF-AR-10004930,20.1,3,0,6.633
3311,CA-2024-111416,2024-09-17,2024-09-22,Standard Class,LW-17215,UE-85573,OFF-BI-10002026,232.4,5,0.2,78.435
9090,CA-2024-131093,2024-09-17,2024-09-20,Second Class,TS-21610,UE-78028,OFF-ST-10002790,295.4,5,0.2,-62.7725
1508,CA-2024-134208,2024-09-17,2024-09-23,Standard Class,CS-12505,US-77032,TEC-MA-10004458,396,4,0,190.08
3250,CA-2024-159730,2024-09-17,2024-09-21,Standard Class,SJ-20125,UW-24866,TEC-PH-10002085,105.584,2,0.2,7.9188
3249,CA-2024-159730,2024-09-17,2024-09-21,Standard Class,SJ-20125,UW-24866,FUR-CH-10004875,113.888,2,0.2,9.9652
2257,CA-2024-164091,2024-09-17,2024-09-22,Standard Class,LA-16780,UE-22543,FUR-FU-10004952,109.48,2,0,33.9388
2256,CA-2024-164091,2024-09-17,2024-09-22,Standard Class,LA-16780,UE-22543,TEC-PH-10001944,437.85,3,0,131.355
9449,US-2024-148957,2024-09-17,2024-09-23,Standard Class,CC-12430,UW-36517,OFF-LA-10002195,12.32,4,0,5.9136
9029,US-2024-152415,2024-09-17,2024-09-22,Standard Class,PO-18865,UE-18067,FUR-FU-10004864,191.82,3,0,61.3824
9028,US-2024-152415,2024-09-17,2024-09-22,Standard Class,PO-18865,UE-18067,FUR-FU-10002597,14.82,3,0,6.2244
71,CA-2024-106075,2024-09-18,2024-09-23,Standard Class,HM-14980,UE-51518,OFF-BI-10004654,4.616,1,0.2,1.731
9613,CA-2024-110086,2024-09-18,2024-09-22,Standard Class,BD-11320,UW-46057,TEC-PH-10001299,239.984,2,0.2,23.9984
4664,CA-2024-111409,2024-09-18,2024-09-22,Standard Class,PO-18850,US-71805,OFF-LA-10002787,3,1,0.2,1.05
4348,CA-2024-120355,2024-09-18,2024-09-25,Standard Class,MM-17260,UE-48914,FUR-FU-10004053,60.72,3,0,26.1096
4347,CA-2024-120355,2024-09-18,2024-09-25,Standard Class,MM-17260,UE-48914,FUR-CH-10001394,631.782,2,0.1,140.396
5883,CA-2024-133935,2024-09-18,2024-09-22,Standard Class,JW-15220,UW-04289,FUR-CH-10002880,885.528,9,0.2,-99.6219
5882,CA-2024-133935,2024-09-18,2024-09-22,Standard Class,JW-15220,UW-04289,OFF-PA-10000100,368.91,9,0,180.7659
5881,CA-2024-133935,2024-09-18,2024-09-22,Standard Class,JW-15220,UW-04289,FUR-CH-10001215,801.568,2,0.2,50.098
756,CA-2024-140928,2024-09-18,2024-09-22,Standard Class,NB-18655,US-71805,FUR-TA-10001095,383.438,4,0.45,-167.3184
2016,CA-2024-145905,2024-09-18,2024-09-23,Standard Class,AM-10705,US-99665,OFF-ST-10003716,900.08,4,0,117.0104
2015,CA-2024-145905,2024-09-18,2024-09-23,Standard Class,AM-10705,US-99665,OFF-PA-10000533,13.08,2,0,6.0168
2014,CA-2024-145905,2024-09-18,2024-09-23,Standard Class,AM-10705,US-99665,FUR-CH-10001854,350.98,1,0,84.2352
3544,CA-2024-157511,2024-09-18,2024-09-20,First Class,SV-20365,UE-93433,OFF-AR-10002257,2.672,1,0.2,0.3674
3543,CA-2024-157511,2024-09-18,2024-09-20,First Class,SV-20365,UE-93433,FUR-CH-10002647,99.372,2,0.3,-7.098
3542,CA-2024-157511,2024-09-18,2024-09-20,First Class,SV-20365,UE-93433,FUR-FU-10002107,5.352,3,0.2,1.6056
2882,CA-2024-102932,2024-09-19,2024-09-23,Second Class,SD-20485,UE-66521,OFF-SU-10000381,27.93,3,0,8.0997
2881,CA-2024-102932,2024-09-19,2024-09-23,Second Class,SD-20485,UE-66521,OFF-BI-10000756,25.44,6,0,12.72
4582,CA-2024-120250,2024-09-19,2024-09-22,First Class,AP-10720,UE-71826,FUR-FU-10003424,25.632,3,0.2,3.8448
2118,CA-2024-130267,2024-09-19,2024-09-23,Standard Class,SW-20245,UW-22931,OFF-PA-10002222,159.88,7,0,73.5448
3719,CA-2024-142370,2024-09-19,2024-09-23,Standard Class,TP-21130,US-77032,TEC-AC-10002926,249.95,5,0,107.4785
3718,CA-2024-142370,2024-09-19,2024-09-23,Standard Class,TP-21130,US-77032,OFF-SU-10003002,5.04,2,0,0.1512
7166,CA-2024-158610,2024-09-19,2024-09-22,First Class,CK-12595,UE-21847,OFF-ST-10000604,69.52,2,0,17.38
2024,CA-2024-168354,2024-09-19,2024-09-21,First Class,RH-19510,UE-21847,FUR-CH-10004675,872.32,4,0,244.2496
2023,CA-2024-168354,2024-09-19,2024-09-21,First Class,RH-19510,UE-21847,OFF-BI-10004826,49.53,3,0,23.7744
2022,CA-2024-168354,2024-09-19,2024-09-21,First Class,RH-19510,UE-21847,OFF-PA-10002377,17.04,3,0,7.668
2021,CA-2024-168354,2024-09-19,2024-09-21,First Class,RH-19510,UE-21847,OFF-ST-10001490,1606.23,9,0,481.869
8468,CA-2024-168557,2024-09-19,2024-09-23,Standard Class,FH-14275,UW-58802,OFF-BI-10002309,8.928,2,0.2,3.1248
4771,US-2024-114888,2024-09-19,2024-09-24,Second Class,CC-12430,UW-39434,OFF-SU-10001212,6.24,3,0,1.872
4770,US-2024-114888,2024-09-19,2024-09-24,Second Class,CC-12430,UW-39434,OFF-BI-10003355,11.952,3,0.2,4.1832
659,US-2024-156097,2024-09-19,2024-09-19,Same Day,EH-14125,UC-55232,OFF-BI-10004654,2.308,2,0.8,-3.462
658,US-2024-156097,2024-09-19,2024-09-19,Same Day,EH-14125,UC-55232,FUR-CH-10001215,701.372,2,0.3,-50.098
3415,CA-2024-100244,2024-09-20,2024-09-24,Standard Class,GM-14695,UW-58802,OFF-BI-10000977,48.64,2,0.2,15.808
3414,CA-2024-100244,2024-09-20,2024-09-24,Standard Class,GM-14695,UW-58802,OFF-PA-10002319,77.52,2,0,37.9848
3413,CA-2024-100244,2024-09-20,2024-09-24,Standard Class,GM-14695,UW-58802,OFF-AR-10000940,11.76,4,0,3.1752
3412,CA-2024-100244,2024-09-20,2024-09-24,Standard Class,GM-14695,UW-58802,OFF-BI-10003656,271.984,2,0.2,88.3948
3411,CA-2024-100244,2024-09-20,2024-09-24,Standard Class,GM-14695,UW-58802,OFF-PA-10001471,65.79,9,0,30.2634
8484,CA-2024-126284,2024-09-20,2024-09-24,Standard Class,EN-13780,UC-20747,OFF-BI-10004828,83.7,5,0,41.013
5607,CA-2024-134516,2024-09-20,2024-09-25,Standard Class,FM-14215,US-01545,FUR-CH-10002880,98.392,1,0.2,-11.0691
5606,CA-2024-134516,2024-09-20,2024-09-25,Standard Class,FM-14215,US-01545,FUR-FU-10001546,17.088,2,0.2,1.068
8046,CA-2024-145611,2024-09-20,2024-09-24,Standard Class,HA-14905,UE-85573,OFF-AP-10001005,393.25,5,0,129.7725
9281,CA-2024-166772,2024-09-20,2024-09-24,Standard Class,HJ-14875,UW-34642,FUR-BO-10002853,163.88,2,0,40.97
3622,CA-2024-109743,2024-09-22,2024-09-29,Standard Class,SH-19975,US-94272,TEC-PH-10004071,63.936,8,0.2,5.5944
3621,CA-2024-109743,2024-09-22,2024-09-29,Standard Class,SH-19975,US-94272,OFF-AR-10003727,40.776,3,0.2,4.5873
4666,CA-2024-116232,2024-09-22,2024-09-26,Standard Class,AC-10450,US-84674,OFF-LA-10001158,16.56,2,0.2,5.796
4665,CA-2024-116232,2024-09-22,2024-09-26,Standard Class,AC-10450,US-84674,OFF-BI-10004022,7.506,9,0.7,-6.0048
9721,CA-2024-119641,2024-09-22,2024-09-26,Standard Class,CS-12250,UC-56295,FUR-FU-10002445,18.96,2,0,7.584
3965,CA-2024-120257,2024-09-22,2024-09-28,Standard Class,PW-19240,UE-71826,OFF-AR-10003481,7.872,3,0.2,0.8856
9554,CA-2024-125724,2024-09-22,2024-09-27,Standard Class,SM-20950,UW-67067,FUR-FU-10000246,68.432,7,0.2,8.554
8177,CA-2024-135965,2024-09-22,2024-09-25,First Class,SZ-20035,UE-85573,OFF-ST-10002370,128.34,6,0,37.2186
7354,CA-2024-151974,2024-09-22,2024-09-29,Standard Class,RD-19660,UE-42922,OFF-LA-10004484,16.52,5,0.2,5.369
9447,CA-2024-158617,2024-09-22,2024-09-28,Standard Class,AC-10660,UC-07755,OFF-PA-10002245,35.88,6,0,16.146
9875,CA-2024-166653,2024-09-22,2024-09-24,Second Class,NP-18685,UE-80114,OFF-EN-10003055,63.968,2,0.2,19.99
6465,US-2024-155404,2024-09-22,2024-09-28,Standard Class,AS-10630,US-42776,FUR-FU-10004586,13.28,2,0,6.3744
9984,US-2024-157728,2024-09-22,2024-09-28,Standard Class,RC-19960,UC-20747,TEC-PH-10001305,97.98,2,0,27.4344
9983,US-2024-157728,2024-09-22,2024-09-28,Standard Class,RC-19960,UC-20747,OFF-PA-10002195,35.56,7,0,16.7132
5634,CA-2024-101742,2024-09-23,2024-09-28,Second Class,CR-12580,UE-51518,OFF-BI-10004187,10.528,7,0.2,3.6848
5300,CA-2024-106656,2024-09-23,2024-09-26,First Class,DV-13045,UW-29468,OFF-LA-10003148,18.9,3,0,8.694
5299,CA-2024-106656,2024-09-23,2024-09-26,First Class,DV-13045,UW-29468,OFF-EN-10001509,4.08,2,0,1.9176
5242,CA-2024-110730,2024-09-23,2024-09-26,Second Class,CM-11815,UW-64372,OFF-SU-10004737,13.68,2,0,3.6936
6055,CA-2024-124016,2024-09-23,2024-09-26,Second Class,JS-15940,UE-57524,OFF-BI-10002071,12.201,7,0.7,-9.7608
6054,CA-2024-124016,2024-09-23,2024-09-26,Second Class,JS-15940,UE-57524,FUR-FU-10004963,28,4,0.2,7.7
6053,CA-2024-124016,2024-09-23,2024-09-26,Second Class,JS-15940,UE-57524,OFF-PA-10002586,11.952,3,0.2,4.0338
3747,CA-2024-149979,2024-09-23,2024-09-28,Second Class,RA-19915,US-77032,FUR-CH-10002084,368.97,3,0,81.1734
3746,CA-2024-149979,2024-09-23,2024-09-28,Second Class,RA-19915,US-77032,OFF-ST-10003058,118.25,5,0,34.2925
9352,CA-2024-159009,2024-09-23,2024-09-27,Standard Class,DP-13105,UW-64372,FUR-CH-10003396,184.752,3,0.2,-20.7846
9351,CA-2024-159009,2024-09-23,2024-09-27,Standard Class,DP-13105,UW-64372,OFF-BI-10004970,13.216,4,0.2,4.4604
2370,US-2024-129469,2024-09-23,2024-09-27,Standard Class,KL-16555,UE-65907,OFF-AR-10000315,4.912,2,0.2,0.307
2369,US-2024-129469,2024-09-23,2024-09-27,Standard Class,KL-16555,UE-65907,FUR-FU-10002298,532.704,6,0.2,-26.6352
6285,CA-2024-100944,2024-09-24,2024-09-28,Standard Class,EH-13765,UW-02698,FUR-CH-10000988,563.24,5,0.2,56.324
6284,CA-2024-100944,2024-09-24,2024-09-28,Standard Class,EH-13765,UW-02698,OFF-EN-10001453,304.9,5,0,143.303
5663,CA-2024-108875,2024-09-24,2024-10-01,Standard Class,CL-12700,UW-44952,OFF-ST-10001370,511.056,9,0.2,-95.823
5662,CA-2024-108875,2024-09-24,2024-10-01,Standard Class,CL-12700,UW-44952,FUR-FU-10002671,21.44,2,0.2,7.504
6263,CA-2024-132479,2024-09-24,2024-09-26,First Class,MK-17905,UC-66341,OFF-BI-10004584,442.372,7,0.8,-729.9138
5682,CA-2024-141551,2024-09-24,2024-09-30,Standard Class,BP-11230,UC-95232,OFF-PA-10001569,6.48,1,0,3.1104
5681,CA-2024-141551,2024-09-24,2024-09-30,Standard Class,BP-11230,UC-95232,OFF-BI-10001249,6.38,1,0,2.9348
5872,CA-2024-154235,2024-09-24,2024-09-28,Standard Class,RD-19900,UC-10126,FUR-FU-10004006,127.95,3,0,21.7515
2332,CA-2024-155187,2024-09-24,2024-09-26,Second Class,LA-16780,UW-93023,OFF-PA-10000380,41.7,5,0,20.85
2331,CA-2024-155187,2024-09-24,2024-09-26,Second Class,LA-16780,UW-93023,OFF-ST-10000642,41.96,2,0,2.9372
1314,US-2024-134488,2024-09-24,2024-10-01,Standard Class,PK-19075,UE-93433,FUR-CH-10003199,155.372,2,0.3,-13.3176
5397,US-2024-147340,2024-09-24,2024-09-24,Same Day,EB-13750,UW-40512,FUR-FU-10002501,63.2,5,0,23.384
4519,CA-2024-101385,2024-09-25,2024-10-01,Standard Class,JW-16075,UW-39434,OFF-AR-10004441,16.56,4,0,6.9552
7727,CA-2024-113978,2024-09-25,2024-09-29,Standard Class,TS-21505,UE-24265,OFF-ST-10002574,331.536,3,0.2,-82.884
7726,CA-2024-113978,2024-09-25,2024-09-29,Standard Class,TS-21505,UE-24265,OFF-ST-10004963,24.224,2,0.2,-4.8448
7725,CA-2024-113978,2024-09-25,2024-09-29,Standard Class,TS-21505,UE-24265,OFF-AP-10003849,286.256,1,0.2,17.891
1459,CA-2024-123722,2024-09-25,2024-10-01,Standard Class,NH-18610,UC-35446,OFF-LA-10001569,15.936,4,0.2,5.1792
4082,CA-2024-140417,2024-09-25,2024-09-29,Standard Class,KE-16420,UW-95075,OFF-BI-10004828,5.022,1,0.7,-3.5154
4081,CA-2024-140417,2024-09-25,2024-09-29,Standard Class,KE-16420,UW-95075,OFF-PA-10000380,60.048,9,0.2,22.518
9538,CA-2024-148747,2024-09-25,2024-09-27,First Class,AS-10045,UW-40512,FUR-BO-10002613,477.666,2,0.15,84.294
1410,US-2024-122245,2024-09-25,2024-09-30,Standard Class,AB-10105,UW-32901,FUR-TA-10002356,393.165,3,0.5,-204.4458
5623,US-2024-124163,2024-09-25,2024-09-30,Standard Class,SC-20695,UC-00795,FUR-FU-10000755,68.64,11,0,17.16
5622,US-2024-124163,2024-09-25,2024-09-30,Standard Class,SC-20695,UC-00795,FUR-CH-10004218,201.96,2,0,50.49
5621,US-2024-124163,2024-09-25,2024-09-30,Standard Class,SC-20695,UC-00795,OFF-AR-10000817,3.04,1,0,1.0336
5620,US-2024-124163,2024-09-25,2024-09-30,Standard Class,SC-20695,UC-00795,TEC-AC-10001908,499.95,5,0,174.9825
9843,US-2024-125402,2024-09-25,2024-10-01,Standard Class,DL-12865,UW-96352,FUR-CH-10000665,483.136,4,0.2,60.392
9842,US-2024-125402,2024-09-25,2024-10-01,Standard Class,DL-12865,UW-96352,OFF-AR-10002255,5.76,2,0,1.6704
9841,US-2024-125402,2024-09-25,2024-10-01,Standard Class,DL-12865,UW-96352,TEC-PH-10003356,44.736,8,0.2,4.4736
9840,US-2024-125402,2024-09-25,2024-10-01,Standard Class,DL-12865,UW-96352,TEC-CO-10001943,479.976,3,0.2,161.9919
9839,US-2024-125402,2024-09-25,2024-10-01,Standard Class,DL-12865,UW-96352,OFF-LA-10001771,4.98,1,0,2.2908
9838,US-2024-125402,2024-09-25,2024-10-01,Standard Class,DL-12865,UW-96352,OFF-LA-10003923,29.6,2,0,14.8
9837,US-2024-125402,2024-09-25,2024-10-01,Standard Class,DL-12865,UW-96352,OFF-PA-10000141,10.9,5,0,5.123
9414,CA-2024-132017,2024-09-26,2024-09-27,First Class,MH-17620,UC-00034,OFF-BI-10004001,6.816,2,0.8,-11.5872
9088,CA-2024-143406,2024-09-26,2024-09-30,Standard Class,LR-17035,UC-00034,FUR-CH-10000513,454.965,5,0.3,-136.4895
9087,CA-2024-143406,2024-09-26,2024-09-30,Standard Class,LR-17035,UC-00034,OFF-AP-10001564,93.032,2,0.8,-251.1864
5216,CA-2024-145898,2024-09-26,2024-09-26,Same Day,CM-12445,UW-61091,OFF-PA-10001667,29.9,5,0,13.455
5215,CA-2024-145898,2024-09-26,2024-09-26,Same Day,CM-12445,UW-61091,OFF-AR-10002445,35.4,5,0,13.452
5214,CA-2024-145898,2024-09-26,2024-09-26,Same Day,CM-12445,UW-61091,OFF-LA-10000262,7.83,3,0,3.6018
5213,CA-2024-145898,2024-09-26,2024-09-26,Same Day,CM-12445,UW-61091,OFF-ST-10004507,51.45,3,0,13.8915
4190,CA-2024-157714,2024-09-26,2024-10-01,Second Class,CS-12175,UC-53697,OFF-PA-10004022,9.99,1,0,4.4955
5724,CA-2024-165820,2024-09-26,2024-09-30,Standard Class,DW-13585,UW-39434,OFF-PA-10004735,12.96,2,0,6.2208
4034,CA-2024-169957,2024-09-26,2024-09-30,Standard Class,SN-20710,UW-02334,TEC-AC-10003063,100,4,0,21
4033,CA-2024-169957,2024-09-26,2024-09-30,Standard Class,SN-20710,UW-02334,OFF-PA-10004040,29.9,5,0,14.651
4032,CA-2024-169957,2024-09-26,2024-09-30,Standard Class,SN-20710,UW-02334,OFF-AP-10000576,236.88,6,0,66.3264
7730,US-2024-109260,2024-09-26,2024-10-01,Standard Class,TN-21040,US-42135,TEC-AC-10002637,431.976,3,0.2,-75.5958
2651,US-2024-146794,2024-09-26,2024-10-01,Standard Class,SH-19975,UW-41856,FUR-BO-10004467,424.9575,5,0.15,19.998
8322,US-2024-149790,2024-09-26,2024-10-01,Standard Class,SC-20380,UC-03532,OFF-BI-10002026,15.624,2,0.8,-24.9984
459,US-2024-157945,2024-09-26,2024-10-01,Standard Class,NF-18385,UC-41976,OFF-EN-10001415,8.928,2,0.2,3.348
458,US-2024-157945,2024-09-26,2024-10-01,Standard Class,NF-18385,UC-41976,FUR-CH-10002331,747.558,3,0.3,-96.1146
7127,CA-2024-123176,2024-09-27,2024-09-29,Second Class,JG-15160,US-47753,OFF-AR-10004685,13.89,3,0,4.5837
7126,CA-2024-123176,2024-09-27,2024-09-29,Second Class,JG-15160,US-47753,OFF-PA-10003971,17.94,3,0,8.7906
6908,CA-2024-140249,2024-09-27,2024-10-03,Standard Class,SW-20455,UW-24866,TEC-PH-10002584,1001.584,2,0.2,125.198
5399,CA-2024-163202,2024-09-27,2024-10-02,Standard Class,BM-11650,UE-57524,OFF-BI-10002764,2.907,3,0.7,-2.0349
2404,US-2024-110170,2024-09-27,2024-10-03,Standard Class,HM-14860,UC-29215,FUR-BO-10000780,956.6648,7,0.32,-225.0976
377,US-2024-134656,2024-09-28,2024-10-01,First Class,MM-18280,UC-05715,OFF-PA-10003039,99.136,4,0.2,30.98
8088,CA-2024-106621,2024-09-29,2024-10-01,Second Class,DM-12955,UW-80405,OFF-AR-10002375,10.496,4,0.2,1.1808
9332,CA-2024-108056,2024-09-29,2024-10-03,Standard Class,ES-14080,UW-88119,TEC-PH-10001817,859.2,3,0.2,75.18
3502,CA-2024-108616,2024-09-29,2024-10-03,Standard Class,JK-15730,US-34761,OFF-AR-10001149,25.92,9,0,7.776
3501,CA-2024-108616,2024-09-29,2024-10-03,Standard Class,JK-15730,US-34761,OFF-BI-10001989,62.94,3,0,30.2112
3500,CA-2024-108616,2024-09-29,2024-10-03,Standard Class,JK-15730,US-34761,TEC-AC-10000420,209.97,3,0,71.3898
9987,CA-2024-125794,2024-09-29,2024-10-03,Standard Class,ML-17410,UW-04197,TEC-AC-10003399,36.24,1,0,15.2208
868,CA-2024-134362,2024-09-29,2024-10-02,First Class,LS-16945,UE-71826,OFF-LA-10004853,15.936,4,0.2,5.1792
5357,CA-2024-138037,2024-09-29,2024-10-03,Standard Class,AR-10540,UW-39434,OFF-BI-10002982,27.24,5,0.2,9.534
1077,CA-2024-161781,2024-09-29,2024-09-30,First Class,CC-12100,UC-69918,OFF-AR-10000255,40.88,7,0,10.6288
1683,US-2024-101497,2024-09-29,2024-10-01,Second Class,PS-18760,UW-04197,OFF-PA-10000176,18.97,1,0,9.1056
6946,CA-2024-106243,2024-09-30,2024-10-04,Standard Class,GM-14680,UE-59964,FUR-BO-10003034,523.92,5,0.2,-26.196
4225,CA-2024-108644,2024-09-30,2024-10-03,First Class,SJ-20215,UC-05715,OFF-BI-10000343,1.964,2,0.8,-3.2406
2668,CA-2024-111794,2024-10-01,2024-10-01,Same Day,HG-15025,UC-20528,OFF-PA-10000474,28.352,1,0.2,9.5688
2667,CA-2024-111794,2024-10-01,2024-10-01,Same Day,HG-15025,UC-20528,TEC-AC-10003832,79.512,3,0.2,20.8719
7193,CA-2024-116918,2024-10-01,2024-10-06,Second Class,JK-15205,US-22363,OFF-AR-10003631,30.976,8,0.2,5.0336
7192,CA-2024-116918,2024-10-01,2024-10-06,Second Class,JK-15205,US-22363,OFF-BI-10004140,5.388,4,0.7,-4.49
2229,CA-2024-139157,2024-10-01,2024-10-05,Standard Class,GM-14680,UE-00616,FUR-TA-10003238,330.588,1,0.4,-115.7058
1265,CA-2024-155992,2024-10-01,2024-10-02,First Class,CC-12220,UC-92457,FUR-FU-10003724,41.85,5,0,10.881
1264,CA-2024-155992,2024-10-01,2024-10-02,First Class,CC-12220,UC-92457,TEC-PH-10000215,69.9,2,0,18.873
1068,CA-2024-157686,2024-10-01,2024-10-02,First Class,BD-11620,UW-58802,FUR-CH-10001146,194.848,4,0.2,12.178
6830,CA-2024-118689,2024-10-02,2024-10-09,Standard Class,TC-20980,UC-33884,OFF-AR-10001958,33.96,2,0,9.5088
6829,CA-2024-118689,2024-10-02,2024-10-09,Standard Class,TC-20980,UC-33884,OFF-BI-10003712,34.37,7,0,16.8413
6828,CA-2024-118689,2024-10-02,2024-10-09,Standard Class,TC-20980,UC-33884,OFF-BI-10004600,735.98,2,0,331.191
6827,CA-2024-118689,2024-10-02,2024-10-09,Standard Class,TC-20980,UC-33884,TEC-CO-10004722,17499.95,5,0,8399.976
6826,CA-2024-118689,2024-10-02,2024-10-09,Standard Class,TC-20980,UC-33884,OFF-ST-10001558,32.48,2,0,4.872
4513,CA-2024-118969,2024-10-02,2024-10-03,First Class,LP-17095,UW-32901,OFF-BI-10002429,54.792,6,0.7,-40.1808
2993,CA-2024-134376,2024-10-02,2024-10-06,Standard Class,TT-21265,UE-00616,OFF-AP-10004532,61.44,3,0,16.5888
7875,CA-2024-101672,2024-10-03,2024-10-07,Standard Class,DB-12910,UW-12289,OFF-PA-10001878,97.82,2,0,45.9754
7874,CA-2024-101672,2024-10-03,2024-10-07,Standard Class,DB-12910,UW-12289,OFF-PA-10004610,8.56,2,0,3.852
7873,CA-2024-101672,2024-10-03,2024-10-07,Standard Class,DB-12910,UW-12289,FUR-CH-10004063,915.136,4,0.2,102.9528
7872,CA-2024-101672,2024-10-03,2024-10-07,Standard Class,DB-12910,UW-12289,OFF-LA-10002271,6.16,2,0,2.9568
6370,CA-2024-103919,2024-10-03,2024-10-07,Standard Class,TP-21565,UC-91056,FUR-FU-10001756,38.08,5,0.6,-29.512
